Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Вторые_блюда,Грибы с квашеной капустой,"58,7 кКал","1,8 г","4,6 г","2,6 г"
Вторые_блюда,"Грудинка, фаршированная кашей","283,8 кКал","16,4 г","18,5 г","13,7 г"
Вторые_блюда,Гуляш,326 кКал,"24,9 г",22 г,"7,7 г"
Вторые_блюда,Гуляш с капустой,"81,3 кКал","5,9 г","5,4 г","2,5 г"
Вторые_блюда,"Гусь, утка фаршированные","437,2 кКал","14,5 г","38,1 г","9,6 г"
Вторые_блюда,Драники,"69,3 кКал",3 г,"0,9 г",13 г
Вторые_блюда,Драчена,"196,7 кКал","11,4 г","14,5 г","5,5 г"
Вторые_блюда,Дрочена,253 кКал,"7,7 г","22,3 г","5,8 г"
Вторые_блюда,"Еда ""Быстрая""","241,7 кКал","10,7 г","6,7 г","36,9 г"
Вторые_блюда,Ежики сибирские,"184,7 кКал","10,1 г","9,6 г","15,5 г"
Вторые_блюда,Жал-баур (шашлык из печени - кабардино-балкарское национальное блюдо),"383,5 кКал","10,4 г","36,4 г","3,8 г"
Вторые_блюда,Жареная курица и бульон,212 кКал,"15,8 г","15,8 г","1,7 г"
Вторые_блюда,Жареная рыба под маринадом,"215,4 кКал","19,5 г","11,4 г","9,4 г"
Вторые_блюда,Жаренный картофель с колбасой,"83,9 кКал","2,8 г","5,4 г","6,5 г"
Вторые_блюда,"Жаркое ""Вкусное""","179,4 кКал","11,2 г","6,9 г","19,4 г"
Вторые_блюда,"Жаркое ""Казань"" (жаркое с черносливом - татарское национальное блюдо)","227,6 кКал","12,8 г","14,6 г","11,9 г"
Вторые_блюда,Жаркое из кролика (зайчатины),"182,1 кКал","13,5 г","12,9 г","3,2 г"
Вторые_блюда,Жаркое из курицы по-русски,"368,8 кКал","15,4 г","30,1 г","9,6 г"
Вторые_блюда,Жаркое из свинины,"233,1 кКал","10,6 г","20,9 г","0,7 г"
Вторые_блюда,Жаркое из субпродуктов по-ингушски,"121,3 кКал",16 г,"3,3 г","7,3 г"
Вторые_блюда,Жаркое из фаршированной свинины,102 кКал,"3,3 г","6,7 г","7,6 г"
Вторые_блюда,Жаркое из цыплят и субпродуктов кур,"280,9 кКал","14,6 г","21,7 г","7,2 г"
Вторые_блюда,Жаркое по-гусарски,"153,6 кКал","13,4 г","9,8 г","3,1 г"
Вторые_блюда,Жаркое по-домашнему,248 кКал,"16,2 г","13,8 г","15,7 г"
Вторые_блюда,Жаркое с грибами по-русски,"205,4 кКал","11,2 г","13,8 г","9,8 г"
Вторые_блюда,Запеканка из икры частиковых рыб (национальное блюдо народов Севера),"122,8 кКал","8,3 г","5,1 г","11,7 г"
Вторые_блюда,Запеканка из кабачков,"142,3 кКал","5,2 г","12,1 г","3,3 г"
Вторые_блюда,Запеканка из лапши со смородиной,"164,4 кКал","4,5 г","6,1 г","24,3 г"
Вторые_блюда,Запеканка из макарон с творогом,"241,8 кКал","11,6 г","9,2 г",30 г
Вторые_блюда,Запеканка из отварного картофеля,133 кКал,"2,8 г","10,5 г","7,2 г"
Вторые_блюда,Запеканка из риса с ревенем,"155,3 кКал","3,3 г","6,2 г","23,1 г"
Вторые_блюда,Запеканка из спаржи и риса,"137,5 кКал","2,7 г","9,2 г","11,7 г"
Вторые_блюда,Запеканка из творога,"299,7 кКал","12,4 г","20,8 г","16,7 г"
Вторые_блюда,Запеканка из творога и гречневой крупы,"168,3 кКал","7,2 г","7,3 г","19,6 г"
Вторые_блюда,Запеканка из тыквы,"227,8 кКал","4,4 г","12,9 г",25 г
Вторые_блюда,Запеканка из цветной капусты с сыром,"160,7 кКал","6,4 г","12,3 г","6,6 г"
Вторые_блюда,Запеканка из черного хлеба,"180,3 кКал","2,3 г","11,6 г","17,9 г"
Вторые_блюда,Запеканка из яблок,"147,7 кКал","0,3 г",8 г,"19,9 г"
Вторые_блюда,Запеканка капустная,"161,6 кКал","6,8 г","12,9 г","4,9 г"
Вторые_блюда,Запеканка картофельная или рулет картофельный с мясом или субпродуктами,"180,3 кКал","10,6 г","9,9 г","13,1 г"
Вторые_блюда,Запеканка морковная с творогом и без творога,"192,6 кКал","6,9 г","13,4 г",12 г
Вторые_блюда,Запеканка овощная,90 кКал,3 г,"6,7 г","4,8 г"
Вторые_блюда,Запеканка рисовая с творогом,"200,3 кКал","4,5 г","8,8 г","27,4 г"
Вторые_блюда,"Запеканка рисовая, манная, пшенная, пшеничная","147,8 кКал","3,3 г","6,3 г","20,8 г"
Вторые_блюда,Запеканка со свежими плодами,"157,8 кКал",3 г,"2,6 г","32,6 г"
Вторые_блюда,Запеченная маринованная курица,"201,9 кКал","10,3 г","16,8 г","2,6 г"
Вторые_блюда,Запеченная цветная капуста,99 кКал,"3,8 г","7,9 г","3,4 г"
Вторые_блюда,Запеченные творожные клецки,"214,1 кКал",10 г,17 г,"5,6 г"
Вторые_блюда,Заячьи шкурки,"35,9 кКал","1,6 г","0,5 г","6,6 г"
Вторые_блюда,Зразы донские,"337,1 кКал","19,1 г","11,3 г","42,5 г"
Вторые_блюда,Зразы картофельные,"189,7 кКал","4,5 г","12,4 г",16 г
Вторые_блюда,"Зразы картофельные с фаршем из пасты ""Океан""","174,8 кКал","5,5 г","10,7 г",15 г
Вторые_блюда,Зразы отбивные,"266,2 кКал","24,4 г","15,2 г","8,5 г"
Вторые_блюда,Зразы рубленые,"303,4 кКал","18,1 г","20,7 г","11,9 г"
Вторые_блюда,Зразы рыбные с черносливом по-российски,122 кКал,"13,8 г","3,4 г","9,7 г"
Вторые_блюда,Имам баилди,"153,2 кКал","8,2 г","11,7 г","4,2 г"
Вторые_блюда,Имбирно-медовый цыпленок,"193,1 кКал","14,5 г","11,1 г","9,5 г"
Вторые_блюда,Индейка с грибами,"221,4 кКал","10,5 г","11,9 г","19,3 г"
Вторые_блюда,"Кабачки и цветная капуста, запеченные под соусом","179,7 кКал","2,8 г",16 г,"6,6 г"
Вторые_блюда,Кабачки с помидорами,"104,4 кКал","1,3 г","8,1 г","7,1 г"
Вторые_блюда,Кабачки улыбаются,"57,5 кКал","1,4 г","2,9 г","6,9 г"
Вторые_блюда,Кабачки фаршированные в томатном соку,"47,1 кКал","1,6 г","0,4 г",10 г
Вторые_блюда,Кабачки фаршированные мясом,"115,9 кКал","5,5 г","8,8 г","3,9 г"
Вторые_блюда,"Кабачки, баклажаны, перец или помидоры, фаршированные мясом или рисом","154,9 кКал",10 г,"8,6 г",10 г
Вторые_блюда,Калаатикко (из картофеля),"119,4 кКал",4 г,"8,4 г","7,5 г"
Вторые_блюда,Калитки картофельные,"157,1 кКал","3,4 г","8,1 г","18,9 г"
Вторые_блюда,Кальмары жареные,"174,6 кКал","9,9 г","14,4 г","1,4 г"
Вторые_блюда,Капуста отварная с маслом или соусом,92 кКал,"1,7 г","7,8 г","4,1 г"
Вторые_блюда,Капуста по-охотничьи,"65,8 кКал","2,3 г","2,4 г","9,5 г"
Вторые_блюда,Капуста со сметаной в горшочке,"119,4 кКал","1,6 г","11,3 г","2,9 г"
Вторые_блюда,Капуста тушеная,"102,2 кКал","2,7 г","5,9 г","10,2 г"
Вторые_блюда,Капуста тушеная,"99,3 кКал","2,6 г","5,8 г","9,8 г"
Вторые_блюда,Капуста тушеная с грибами,"132,1 кКал","8,1 г","7,8 г","7,9 г"
Вторые_блюда,"Капуста, тушенная с лимонным соком","79,6 кКал","1,1 г","5,2 г","7,6 г"
Вторые_блюда,"Капуста, тушенная со свеклой","56,4 кКал","1,7 г","2,4 г","7,4 г"
Вторые_блюда,Капустные котлеты,"99,4 кКал","6,4 г","3,5 г","11,3 г"
Вторые_блюда,Капустные рулетики,160 кКал,"3,1 г","15,4 г","2,4 г"
Вторые_блюда,Капустный пирог,158 кКал,"4,3 г","12,7 г",7 г
Вторые_блюда,Карп по-австрийски,"150,1 кКал","11,7 г","10,9 г","1,4 г"
Вторые_блюда,"Картофельные котлеты, запеченные под соусом грибным или сметанным соусом","228,9 кКал","4,1 г",19 г,11 г
Вторые_блюда,Картофельные лепешки (национальное блюдо республики Коми),"182,7 кКал","4,7 г","7,2 г","26,5 г"
Вторые_блюда,Картофельные оладьи с сыром,178 кКал,"5,4 г","11,6 г","13,8 г"
Вторые_блюда,Картофельные оладьи со свежей капустой,"185,3 кКал","3,7 г","13,5 г",13 г
Вторые_блюда,Картофельный хворост,"227,9 кКал","5,3 г","11,5 г","27,5 г"
Вторые_блюда,Кезан-кебаб,"128,3 кКал","5,5 г","8,5 г",8 г
Вторые_блюда,Кильки с картофельным салатом и яйцом,"114,6 кКал","6,9 г","6,1 г","8,6 г"
Вторые_блюда,Киприана,"294,3 кКал","15,6 г","24,9 г","2,1 г"
Вторые_блюда,Кисло-сладкая капуста,"75,7 кКал","1,5 г","5,3 г",6 г
Вторые_блюда,Кольраби с томатным соусом,"80,6 кКал","4,9 г","4,6 г","5,3 г"
Вторые_блюда,"Кольраби, тушенная с морковью","65,6 кКал","3,5 г","4,1 г","3,9 г"
Вторые_блюда,Корнетики с муссом ветчины,"287,1 кКал","18,5 г","23,3 г","0,9 г"
Вторые_блюда,"Котлета ""Аленушкина загадка""",263 кКал,"8,8 г","24,8 г","1,3 г"
Вторые_блюда,Котлетки по-приморски,"151,9 кКал",13 г,"8,8 г","5,6 г"
Вторые_блюда,Котлеты,"227,4 кКал","10,1 г","19,4 г","3,3 г"
Вторые_блюда,"Котлеты ""Централь""","203,1 кКал","10,9 г","15,5 г","5,4 г"
Вторые_блюда,Котлеты гороховые,236 кКал,"13,3 г","10,4 г","23,7 г"
Вторые_блюда,Котлеты из брюквы,"99,3 кКал","3,1 г","5,6 г","9,6 г"
Вторые_блюда,Котлеты из кабачков с творогом,"122,5 кКал",5 г,"7,9 г","8,3 г"
Вторые_блюда,Котлеты из овощей,"187,6 кКал","3,3 г","13,3 г","14,5 г"
Вторые_блюда,Котлеты из свинины по-сарански (мордовское национальное блюдо),"571,6 кКал","14,2 г","52,9 г","10,4 г"
Вторые_блюда,"Котлеты из филе птицы или дичи, панированные жареные","403,7 кКал","25,1 г","20,4 г",32 г
Вторые_блюда,Котлеты или биточки рыбные,"168,1 кКал","8,1 г","8,4 г","16,1 г"
Вторые_блюда,Котлеты капустно-морковные,198 кКал,"4,5 г","14,1 г","14,2 г"
Вторые_блюда,Котлеты капустные,191 кКал,"4,9 г","13,8 г","12,7 г"
Вторые_блюда,Котлеты картофельные,"189,2 кКал","3,7 г","12,9 г","15,6 г"
Вторые_блюда,Котлеты морковные,"206,2 кКал","4,1 г","14,5 г","15,9 г"
Вторые_блюда,Котлеты мясо-картофельные по-хлыновски,"342,9 кКал","20,8 г","26,1 г","6,7 г"
Вторые_блюда,Котлеты натуральные,"438,2 кКал",29 г,"35,8 г","0,04 г"
Вторые_блюда,Котлеты натуральные из филе птицы или дичи под соусом паровым с грибами,"312,2 кКал","13,3 г",16 г,"30,6 г"
Вторые_блюда,"Котлеты натуральные из филе птицы, дичи или кролика с гарниром","301,7 кКал","11,7 г","22,8 г","13,1 г"
Вторые_блюда,Котлеты натуральные паровые,"209,8 кКал","8,8 г","19,4 г","0,008 г"
Вторые_блюда,Котлеты натуральные рубленые,"490,5 кКал",23 г,"44,3 г",0 г
Вторые_блюда,Котлеты отбивные,"505,2 кКал","18,2 г","43,5 г","10,7 г"
Вторые_блюда,Котлеты по-гречески,"178,1 кКал","6,4 г","6,7 г","24,6 г"
Вторые_блюда,Котлеты по-киевски,"444,7 кКал","21,6 г","27,8 г","28,8 г"
Вторые_блюда,Котлеты полтавские (украинское национальное блюдо),"465,7 кКал","27,8 г","36,7 г","6,3 г"
Вторые_блюда,"Котлеты рубленые из кур, кролика, запеченные с соусом молочным","301,8 кКал","17,7 г","15,8 г","23,7 г"
Вторые_блюда,"Котлеты рубленые из птицы, дичи или кролика с гарниром","328,4 кКал","12,3 г","12,9 г","43,6 г"
Вторые_блюда,"Котлеты рубленые, запеченные с молочным соусом","285,3 кКал","16,2 г",21 г,"8,4 г"
Вторые_блюда,Котлеты рыбные любительские,"148,2 кКал","10,5 г","8,5 г",8 г
Вторые_блюда,Котлеты рыбные с капустой и морковью,"288,7 кКал","20,8 г","20,9 г","4,6 г"
Вторые_блюда,Котлеты рыбные с омлетом и сыром,"322,6 кКал",15 г,"26,2 г","7,3 г"
Вторые_блюда,Котлеты свекольные,"153,5 кКал","3,8 г",9 г,"15,2 г"
Вторые_блюда,"Котлеты, биточки из рыбы и пасты ""Океан""",362 кКал,"11,7 г",10 г,"59,9 г"
Вторые_блюда,"Котлеты, биточки, шницели","317,7 кКал","21,3 г","20,9 г","11,8 г"
Вторые_блюда,Крабы с яйцом,"251,2 кКал","16,7 г","19,9 г","1,3 г"
Вторые_блюда,Красная капуста,73 кКал,"1,1 г","5,2 г","5,9 г"
Вторые_блюда,"Краснокочанная капуста, тушенная с яблоками","44,1 кКал","0,6 г",1 г,"8,7 г"
Вторые_блюда,Креветки с соусом,"211,3 кКал","26,5 г","7,5 г","10,1 г"
Вторые_блюда,"Креветки, запеченные под сметанным или молочным соусом","175,7 кКал","15,1 г","7,8 г","11,9 г"
Вторые_блюда,Крокеты картофельные,"187,3 кКал","4,2 г",13 г,"14,2 г"
Вторые_блюда,Крокеты картофельные,"207,5 кКал","4,3 г","13,6 г","18,2 г"
Вторые_блюда,Крокеты картофельные,"239,7 кКал","4,3 г","20,2 г","10,9 г"
Вторые_блюда,Кролик в маринаде,"194,5 кКал","15,7 г","11,5 г","7,6 г"
Вторые_блюда,Кролик по-любительски,455 кКал,"15,4 г",26 г,"42,3 г"
Вторые_блюда,Кролик под ореховым соусом,"205,4 кКал","8,1 г","17,1 г","5,2 г"
Вторые_блюда,Курзе с зеленью (пельмени с фаршем из зелени - дагестанское национальное блюдо),"162,8 кКал","6,2 г","5,1 г","24,7 г"
Вторые_блюда,"Куриное филе, фаршированное грибами","226,2 кКал","13,4 г",19 г,"0,5 г"
Вторые_блюда,Куриные грудки с соусом из грецких орехов,"227,2 кКал","11,8 г","15,6 г","10,6 г"
Вторые_блюда,Куриные колбаски с жареным картофелем,"141,9 кКал","6,4 г","7,8 г","12,3 г"
Вторые_блюда,Курица по-купечески,"127,9 кКал",7 г,"9,9 г","2,8 г"
Вторые_блюда,Курица почти в сметане,"338,8 кКал","7,3 г","33,6 г","1,9 г"
Вторые_блюда,Курица фаршированная (галантин) или поросенок фаршированный,"325,3 кКал","12,5 г","27,6 г","7,1 г"
Вторые_блюда,"Курица, жаренная целиком","133,8 кКал","8,5 г","9,3 г","4,3 г"
Вторые_блюда,"Курица, тушённая с картофелем и помидорами",123 кКал,"5,6 г",9 г,"5,1 г"
Вторые_блюда,Лангет,"381,3 кКал","33,2 г","27,6 г",0 г
Вторые_блюда,Лук маринованный,"82,2 кКал","1,4 г",5 г,"8,5 г"
Вторые_блюда,Лук порей с грибами,"58,3 кКал","2,4 г","3,6 г","4,3 г"
Вторые_блюда,Лук-порей со свининой,"207,5 кКал",6 г,"15,6 г","11,5 г"
Вторые_блюда,"Лук, жареный во фритюре","239,7 кКал","4,8 г",14 г,"25,3 г"
Вторые_блюда,Луковый клопс,"181,4 кКал","11,4 г","13,3 г","4,2 г"
Вторые_блюда,Люля-кебаб (азербайджанское национальное блюдо),"338,7 кКал","20,1 г","24,6 г","9,9 г"
Вторые_блюда,Макароны с яйцом,"114,9 кКал","3,1 г","7,5 г","9,4 г"
Вторые_блюда,Манты с бараниной (казахское национальное блюдо),"204,9 кКал","11,7 г","10,3 г","17,6 г"
Вторые_блюда,Манты с тыквой,"247,7 кКал",3 г,18 г,"19,7 г"
Вторые_блюда,Масса из рыбы горячего копчения,"340,1 кКал","22,3 г","27,8 г","0,3 г"
Вторые_блюда,Минестроне,"66,8 кКал","4,2 г","3,4 г","5,3 г"
Вторые_блюда,"Мозги, запеченные на гренках","219,6 кКал","9,8 г","12,1 г","19,2 г"
Вторые_блюда,Морепродукты под майонезом,"472,2 кКал",39 г,"34,7 г",1 г
Вторые_блюда,Морковь в формочках,"74,4 кКал","2,1 г","5,3 г","4,8 г"
Вторые_блюда,Морковь глазированная,"146,3 кКал",1 г,"6,8 г","21,6 г"
Вторые_блюда,Морковь с зеленым горошком в молочном соусе,"184,8 кКал","7,4 г","8,9 г","19,9 г"
Вторые_блюда,Морковь тушеная,108 кКал,"0,9 г","8,9 г","6,4 г"
Вторые_блюда,Морковь тушеная с рисом и черносливом,"174,6 кКал","2,6 г","7,1 г","26,6 г"
Вторые_блюда,"Морковь, тушенная в сметанном соусе","152,4 кКал","2,4 г","11,3 г","10,9 г"
Вторые_блюда,"Морковь, тушенная с репчатым луком","57,6 кКал","1,9 г","2,5 г","7,4 г"
Вторые_блюда,"Морковь, тушенная с рисом","130,8 кКал","1,7 г","8,1 г","13,7 г"
Вторые_блюда,"Морковь, тушенная с черносливом или яблоками","146,6 кКал","2,2 г","5,1 г","24,7 г"
Вторые_блюда,Морской гребешок или креветки заливные,222 кКал,"23,6 г","13,7 г","1,2 г"
Вторые_блюда,Морской гребешок отварной с соусом,159 кКал,"16,9 г","6,2 г","9,4 г"
Вторые_блюда,"Мясо ""Пальчики оближешь""","269,4 кКал","9,8 г","24,7 г","2,1 г"
Вторые_блюда,Мясо в горшочке,"57,9 кКал","1,9 г","3,8 г","4,3 г"
Вторые_блюда,Мясо в шубе,"273,5 кКал","11,8 г","24,6 г","1,4 г"
Вторые_блюда,Мясо отварное,"307,2 кКал","34,1 г","18,6 г","0,9 г"
Вторые_блюда,Мясо по-корейски,"173,5 кКал","3,1 г","15,7 г","5,4 г"
Вторые_блюда,Мясо по-французски,"264,6 кКал",10 г,23 г,"4,6 г"
Вторые_блюда,Мясо с курагой,"181,6 кКал","10,1 г","10,6 г","12,3 г"
Вторые_блюда,Мясо с овощами по-индонезийски,"174,7 кКал","5,1 г",11 г,"14,7 г"
Вторые_блюда,Мясо тушеное,"252,3 кКал","17,3 г",9 г,"27,3 г"
Вторые_блюда,Мясо шпигованное,174 кКал,"17,6 г","9,2 г","5,6 г"
Вторые_блюда,"Мясо, жаренное крупным куском","399,3 кКал",35 г,"28,8 г",0 г
Вторые_блюда,"Мясо, жаренное крупным куском, шпигованное","391,5 кКал","32,6 г",29 г,0 г
Вторые_блюда,"Мясо, тушенное с луком в горшочке","293,2 кКал","15,9 г","9,7 г","37,9 г"
Вторые_блюда,Овощи в молочном соусе (1-й вариант),"120,8 кКал","5,6 г","3,7 г","17,5 г"
Вторые_блюда,Овощи отварные с жиром,"90,5 кКал","1,9 г",6 г,"7,5 г"
Вторые_блюда,"Овощи, припущенные в молочном или сметанном соусе","232,1 кКал","4,7 г","17,9 г","13,8 г"
Вторые_блюда,"Овощи, припущенные с жиром","109,2 кКал","2,1 г",6 г,"12,4 г"
Вторые_блюда,Овощное рагу с шампиньонами,"73,2 кКал","1,1 г",6 г,"3,9 г"
Вторые_блюда,Оладьи из капусты с сыром,"213,2 кКал","5,6 г","19,3 г","4,6 г"
Вторые_блюда,Оладьи из печени,"229,1 кКал","20,2 г","14,2 г","5,4 г"
Вторые_блюда,Омлет из взбитых сливок,"256,8 кКал","6,4 г","14,8 г","26,2 г"
Вторые_блюда,Омлет натуральный,"221,9 кКал","12,2 г","18,4 г","1,9 г"
Вторые_блюда,Омлет натуральный,128 кКал,"8,7 г","9,2 г","2,7 г"
Вторые_блюда,Омлет с сыром,342 кКал,"16,3 г","29,7 г","2,6 г"
Вторые_блюда,"Омлет, смешанный с мясными продуктами","351,4 кКал","17,3 г","30,5 г","2,1 г"
Вторые_блюда,"Осетрина, белуга, севрюга, сом с гарниром","132,6 кКал",12 г,8 г,"3,3 г"
Вторые_блюда,Острый рис с помидорами,"128,4 кКал","2,9 г","4,1 г","21,2 г"
Вторые_блюда,Охотничье блюдо,"114,2 кКал","4,9 г","7,9 г","6,4 г"
Вторые_блюда,Палочки из оленины (национальное блюдо народов Севера),"527,1 кКал","21,8 г","47,8 г","2,5 г"
Вторые_блюда,Пампушки с чесноком,"215,3 кКал","5,8 г","3,9 г","41,9 г"
Вторые_блюда,Паста Наполитана,"289,6 кКал","4,2 г","21,5 г",21 г
Вторые_блюда,Паста сырная,"555,2 кКал","14,8 г","54,2 г","2,3 г"
Вторые_блюда,Паштет из печени,"294,5 кКал",14 г,26 г,"1,1 г"
Вторые_блюда,Паштет из фасоли,"330,5 кКал",13 г,"20,9 г",24 г
Вторые_блюда,Паштет рыбный,"276,4 кКал","20,5 г","21,5 г","0,3 г"
Вторые_блюда,"Пельмени ""Московские""",279 кКал,14 г,"14,6 г","24,6 г"
Вторые_блюда,Пельмени из говядины и свинины,"276,9 кКал","13,4 г",12 г,"30,7 г"
Вторые_блюда,Пельмени мясные,245 кКал,"15,5 г",8 г,"29,7 г"
Вторые_блюда,Пельмени по-мордовски,"249,3 кКал","8,9 г","14,2 г",23 г
Вторые_блюда,Пельмени рыбные (полуфабрикат),"209,2 кКал","14,9 г","6,7 г","23,9 г"
Вторые_блюда,"Пельмени рыбные, запеченные в горшочке","377,5 кКал","20,9 г","20,2 г","29,9 г"
Вторые_блюда,Пельмени со свининой и свежей капустой,"268,5 кКал","10,2 г","12,9 г","29,7 г"
Вторые_блюда,Пельмени старорусские с субпродуктами,"265,2 кКал","15,1 г","13,7 г","21,8 г"
Вторые_блюда,"Пельмени, запеченные в сметане","616,6 кКал","25,7 г",40 г,"41,1 г"
Вторые_блюда,Перец с грибами,"73,4 кКал","2,1 г","5,7 г","3,5 г"
